SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
172.17.0.2,98.137.155.8,41656,443,2023-10-16 13:28:01,10.489825,9606,915.7445429261212651307338302,0,0E+6,597641.8200692041,773.072972020885,565.0588235294117,125.0,66,1.7076996847233845,0.6455520262528714,1.3681283077612998,24.36606579008247058823529412,4.936199528998242448196960945,3.729768,0.109842,0.0,2.200028166649879088279259913,0.7555950641964675,1.323460206907840500587961757,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,44.193.182.119,42952,443,2023-10-16 13:28:01,0.169407,5744,33906.50917612613410307720460,0,0E+6,1545787.6400000001,1243.2970843688165,574.4,124.0,66,1.0867877171013895,0.40891272600232864,2.1645144226476614,0.0028449800626,0.05333835451717647429210596224,0.102543,0.104534,0.0,-0.1119832070949343463939496335,1.9225002519899301,0.5201559786350747909862785587,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
142.250.191.226,172.17.0.2,443,48898,2023-10-16 13:28:01,10.394908,3345,321.7921697815892165664188659,0,0E+6,25852.8875,160.78833135523237,167.25,103.0,66,1.198781020832626,0.6297098747564378,0.9613652098967556,25.3353329312320875,5.033421592836436296999575306,4.17366475,0.0990325,0.0,2.428546173719492367004885784,0.8291903773647649,1.205995664322688183568068160,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,142.250.191.226,48898,443,2023-10-16 13:28:01,10.397399,10699,1029.007350780709675564052125,0,0E+6,1159913.0809327846,1076.9926095070405,396.25925925925924,97.0,66,0.8335969716530435,0.30664951304579985,2.717898911738489,26.36376939386513854595336078,5.134566134919788775001037837,5.392369481481481481481481481,10.302879,0.0,-2.869089260603260049308900301,1.0502093730584932,0.9521910827054705678552800949,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
192.225.158.68,172.17.0.2,443,50430,2023-10-16 13:28:04,0.236594,2675,11306.28840968071886861036205,0,0E+6,135560.90972222222,368.18597165321523,222.91666666666666,66.0,54,1.2785658233697919,0.45878083270854453,1.651675386855545,0.005141367164055555555555555558,0.07170332742666518370557879812,0.1523113333333333333333333333,0.1516105,0.0,0.02932220965826640135543876303,2.1241877999191914,0.4707681684444483253965264008,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
192.225.158.68,172.17.0.2,443,50440,2023-10-16 13:28:04,0.227689,2675,11748.48148131881645577959410,0,0E+6,135560.90972222222,368.18597165321523,222.91666666666666,66.0,54,1.2785658233697919,0.45878083270854453,1.651675386855545,0.004733955155354166666666666667,0.06880374375972696056289853345,0.14654425,0.1442055,0.0,0.1019748289352073935735352109,2.1298877356405863,0.4695083141080387702888276643,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
192.225.158.68,172.17.0.2,443,50442,2023-10-16 13:28:04,0.238128,2621,11006.68548007794127528052140,0,0E+6,145054.9256198347,380.8607693368204,238.27272727272728,66.0,66,1.356974053059073,0.4523246843530243,1.5984236790175599,0.005130575257834710743801652893,0.07162803402184587911015685883,0.1465752727272727272727272727,0.151174,0.0,-0.1926086902507209959027394645,2.046339463715682,0.4886774739633031679730957022,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,192.225.158.68,50440,443,2023-10-16 13:28:04,0.158491,18415,116189.5628142922941996706438,0,0E+6,7648982.320987655,2765.679359757319,2046.111111111111,340.0,66,1.850660422827342,0.7159583066364065,1.351676037893884,0.002751993434172839506172839507,0.05245944561442523961752230154,0.09979277777777777777777777778,0.072375,0.0,1.567941337731472401041508197,1.902284261851537,0.5256837897752867403649793337,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,192.225.158.68,50430,443,2023-10-16 13:28:04,0.165884,18332,110510.9594656506956668515348,0,0E+6,19602083.5,4427.424025322173,2291.5,78.5,66,1.4995175438424142,0.5026624934208906,1.9321073643125346,0.003203990302234375,0.05660380112884977444710590747,0.109470375,0.116175,0.0,-0.3553449520857068074428256499,1.9339756839087126,0.5170695827875785978362265359,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,192.225.158.68,50442,443,2023-10-16 13:28:04,0.167618,18619,111079.9556133589471297831975,0,0E+6,18407229.728395063,4290.3647547026885,2068.777777777778,78.0,66,1.3920339352935043,0.46680827675141695,2.0738644821056016,0.003098578115654320987654320987,0.05566487326541147338296335270,0.1160668888888888888888888889,0.154732,0.0,-2.083815636842731230168187853,2.0851011073981813,0.4795930501652335152016463440,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
142.251.32.10,172.17.0.2,443,38738,2023-10-16 13:28:04,0.121823,1061,8709.357017968692283066416030,0,0E+6,31653.102040816335,177.9131868097931,151.57142857142858,66.0,66,1.4429188207883594,0.4809729402627864,1.1737910534105105,0.001370356824408163265306122449,0.03701833092412680976283589679,0.04623814285714285714285714286,0.054165,0.0,-0.6423998822991873147778228950,1.249060714053075,0.8006015950618619394002208366,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,142.251.32.10,38738,443,2023-10-16 13:28:04,0.062864,6158,97957.49554594044286077882413,0,0E+6,2441815.04,1562.630807324622,1231.6,718.0,66,0.9860294528801727,0.7459215539181785,1.2687811037062537,0.00041913582096,0.02047280686569381965945973902,0.0313002,0.035672,0.0,-0.6406253957280967836695640777,1.5288670579142516,0.6540791070246777867061468943,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
34.149.46.168,172.17.0.2,443,43788,2023-10-16 13:28:06,0.139860,3543,25332.47533247533247533247533,0,0E+6,10057.643535427318,100.28780352279792,95.75675675675676,66.0,66,0.8901408459900801,0.2967136153300267,1.047318298149456,0.001228813057262235208181154128,0.03505442992350945661262144186,0.09750362162162162162162162162,0.107124,0.0,-0.8233234771785362160533587259,2.7814921490487645,0.3595192603157221310884067921,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
18.154.116.7,172.17.0.2,443,38830,2023-10-16 13:28:06,0.118634,1983,16715.27555338267275823119848,0,0E+6,26497.171597633136,162.77951836036723,152.53846153846155,74.0,66,1.4474510490550212,0.5316299151769177,1.067137538418948,0.001375802338863905325443786982,0.03709180959273765771448160036,0.07974953846153846153846153846,0.090058,0.0,-0.8337523823976388190818671633,2.1500579059683544,0.4651037524264327069057171343,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
151.139.128.10,172.17.0.2,443,49904,2023-10-16 13:28:06,0.236347,1864,7886.708949129881064705708133,0,0E+6,40202.793388429745,200.5063425142201,169.45454545454547,66.0,66,1.5478993455861632,0.5159664485287211,1.1832455835066635,0.007851329640776859504132231406,0.08860772901263669958166146674,0.1580843636363636363636363636,0.197234,0.0,-1.325492825509152099761908257,1.7840922614529326,0.5605091292675738704525294517,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,34.149.46.168,43788,443,2023-10-16 13:28:06,0.147947,162287,1096926.602093993119157536145,0,0E+6,10103308.205678672,3178.570151133788,4270.710526315789,2866.0,2866,1.3257947374369565,0.4419315791456522,0.744271973374848,0.0009514605267596952908587257613,0.03084575378815851358313222614,0.08945976315789473684210526316,0.095101,0.0,-0.5486560854548703898793973656,2.900229437487041,0.3448003068565737187224202216,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,18.154.116.7,38830,443,2023-10-16 13:28:06,0.147342,10893,73930.04031437064788044142200,0,0E+6,3879150.888888889,1969.5560131382122,1210.3333333333333,212.0,66,1.520647282951799,0.581010809390487,1.6272839546721667,0.001542183612765432098765432099,0.03927064568816550664234910792,0.07193711111111111111111111111,0.075892,0.0,-0.3021255815572742124477632717,1.8318290888909392,0.5459024567654611277460590134,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,151.139.128.10,49904,443,2023-10-16 13:28:06,0.212866,20622,96877.84803585354166470925371,0,0E+6,3176356.0833333335,1782.2334536567687,1718.5,1096.0,66,1.0478425237548326,0.9272073737643164,1.037086676553255,0.005006549657909722222222222222,0.07075697603706451658454456725,0.1662500833333333333333333333,0.200712,0.0,-1.461138615446816205874216473,2.3495928266669677,0.4256056575634669852368669525,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
50.31.142.159,172.17.0.2,443,48344,2023-10-16 13:28:06,0.158693,1871,11790.06005305842097635056367,0,0E+6,82025.91836734694,286.4016731224644,267.2857142857143,74.0,66,2.0246290342347195,0.7028091424579255,1.07151881980612,0.002343437161061224489795918367,0.04840906073310268731056095930,0.05320671428571428571428571429,0.048204,0.0,0.3100275574419503630484465005,1.0991065201422285,0.9098299224633808600255250145,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,50.31.142.159,48344,443,2023-10-16 13:28:06,0.078522,4031,51335.93133134662897022490512,0,0E+6,1771346.1875,1330.9193016483005,1007.75,325.5,74,1.5378468081912753,0.7015827322089182,1.3206840006433147,0.0008484145036875,0.02912755574516165954770493335,0.03917675,0.0390925,0.0,0.008677350142638864375492886463,1.3450064379846771,0.7434908649942034382051837723,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
54.144.144.142,172.17.0.2,443,32902,2023-10-16 13:28:06,5.296063,2506,473.1816823176008291442152406,0,0E+6,130139.4214876033,360.7484185517704,227.8181818181818,66.0,66,1.3456872448766637,0.44856241495888793,1.5834926592456002,3.946470404398,1.986572526840638657683048680,1.033439,0.085327,0.0,1.431780597773347984070116810,0.5202120667819452,1.922292972145079349321100404,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,54.144.144.142,32902,443,2023-10-16 13:28:06,5.153129,1066,206.8646059510639069970885650,0,0E+6,7704.913580246914,87.777637130689,118.44444444444444,74.0,66,1.5189897756625421,0.5974693117605999,0.7410869926606013,2.541046352092987654320987654,1.594065981097704642412615873,0.6478561111111111111111111111,0.043483,0.0,1.137417995762499315756794951,0.4064173746841927,2.460524727263571348870083953,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
50.17.111.46,172.17.0.2,443,56414,2023-10-16 13:28:06,5.487535,1868,340.4078516127915357259680348,0,0E+6,64090.69135802469,253.16139389335154,207.55555555555554,66.0,66,1.6774542916506636,0.5591514305502212,1.2197283431692527,4.945139358464765432098765432,2.223766929888284275386333996,1.317993111111111111111111111,0.162690,0.0,1.558575805202504184544582215,0.5926849137815551,1.687237141940428155877817433,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
69.166.1.66,172.17.0.2,443,51104,2023-10-16 13:28:06,1.547767,2315,1495.703164623615828480643404,0,0E+6,42384.46484375,205.87487666966555,144.6875,54.0,54,1.3214944164194213,0.44049813880647376,1.4228933160754422,0.22825069295237109375,0.4777558926401338419707324765,0.4007795625,0.218666,0.0,1.143556146384419703830038924,0.8388793705614936,1.192066505736888322419715393,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,69.166.1.66,51104,443,2023-10-16 13:28:06,1.545353,7306,4727.722403877948921702678935,0,0E+6,767091.1388888889,875.8373929496781,608.8333333333334,105.5,54,1.724064320791974,0.633488976149722,1.4385503306044534,0.2715397747458333333333333333,0.5210947848000719852659455441,0.468194,0.2246505,0.0,1.402106720911283756480249400,0.8984814541554693,1.112989027625454374182380689,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,50.17.111.46,56414,443,2023-10-16 13:28:06,5.418144,1047,193.2396038200535090983185386,0,0E+6,28250.916666666668,168.08009003646646,174.5,85.5,66,1.5885284208383752,0.6455255942358191,0.9632096850227304,3.914687536860888888888888888,1.978556932933922144024683116,0.9956396666666666666666666667,0.1388055,0.0,1.299180456833408219703013389,0.503215070586962,1.987221882750006422026860905,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
198.148.27.131,172.17.0.2,443,46098,2023-10-16 13:28:06,0.152202,1916,12588.53365921604183913483397,0,0E+6,34601.966942148756,186.01603947549458,174.1818181818182,74.0,66,1.615696449579811,0.581572527223223,1.067941771519019,0.002251815435322314049586776861,0.04745329741253303094412254686,0.09084436363636363636363636364,0.106134,0.0,-0.9666116285270940404198792539,1.9143951756737239,0.5223581905695488591730792479,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.240.155.68,172.17.0.2,443,35400,2023-10-16 13:28:06,0.144978,2046,14112.48603236353101849935852,0,0E+6,72158.0,268.62241157431373,227.33333333333334,66.0,66,1.8017856260146878,0.6005952086715627,1.1816235113239606,0.001873640259283950617283950617,0.04328556640826074043489599323,0.07408422222222222222222222222,0.077726,0.0,-0.2524013023253014817750959893,1.7115225320947578,0.5842751008227072849730546001,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
34.233.179.36,172.17.0.2,443,37016,2023-10-16 13:28:06,0.223952,2355,10515.64620990212188326069872,0,0E+6,31276.591715976327,176.85189203391727,181.15384615384616,101.0,66,1.3596775001729806,0.6511315475876366,0.9762524825651484,0.003508332493597633136094674555,0.05923117839109427287719943944,0.1096836923076923076923076923,0.107422,0.0,0.1145524554361575218345523826,1.8517898054208533,0.5400180933454980667511001655,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,172.240.155.68,35400,443,2023-10-16 13:28:06,0.114359,7203,62985.86031707167778661933035,0,0E+6,869832.0,932.6478435079341,800.3333333333334,356.0,66,1.429264013506144,0.7873639964376182,1.1653242526129954,0.001381261130888888888888888889,0.03716532161691714580242861489,0.064067,0.047552,0.0,1.333097571727935592792367362,1.7238381699039995,0.5801008571794706448316389856,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,198.148.27.131,46098,443,2023-10-16 13:28:06,0.186690,5790,31013.98039530772939096898602,0,0E+6,833421.9375,912.9194583861164,723.75,454.5,66,0.8847987547860598,0.7204907223281101,1.2613740357666547,0.002987417856734375,0.05465727633841970907470855765,0.088937625,0.1073825,0.0,-1.012392653036466231687556778,1.6271872833422536,0.6145574085030908917874584311,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,34.233.179.36,37016,443,2023-10-16 13:28:06,0.268303,7199,26831.60456647894358244223881,0,0E+6,1520472.7933884296,1233.0745287242087,654.4545454545455,137.0,66,1.2589373960791956,0.4772254488651108,1.884125547432462,0.005243258651239669421487603306,0.07241034906171678869879940296,0.1060231818181818181818181818,0.108621,0.0,-0.1076290150018753296965162238,1.46419929184178,0.6829671381292124584132916324,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
54.149.31.247,172.17.0.2,443,50176,2023-10-16 13:28:07,0.239455,2762,11534.52632018542106032448686,0,0E+6,69132.99173553719,262.9315343117618,251.0909090909091,104.0,66,1.6782799690717343,0.7039509717820459,1.0471567260787038,0.00450195984178512396694214876,0.06709664553303036748574221631,0.1416678181818181818181818182,0.156560,0.0,-0.6658536369385569987348477792,2.1113994158184535,0.4736195304915173153735848004,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
44.215.141.48,172.17.0.2,443,37902,2023-10-16 13:28:07,5.128978,2730,532.2697816212118671595003917,0,0E+6,67485.58333333333,259.7798747657973,227.5,66.0,66,1.865040548028586,0.6216801826761954,1.141889559410098,3.382268276420638888888888889,1.839094417483952586446973805,0.9969698333333333333333333333,0.138674,0.0,1.400084452174390733374734184,0.5420982326167235,1.844684117808264596217612541,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,54.149.31.247,50176,443,2023-10-16 13:28:07,0.289285,6764,23381.78612786698238761083361,0,0E+6,1338949.4437869822,1157.1298301344505,520.3076923076923,104.0,66,1.079328390296498,0.39261600597999,2.223933736213462,0.004431941027905325443786982247,0.06657282499567917122165322476,0.1423706923076923076923076923,0.165137,0.165139,-1.025927968076402586371425204,-0.342006031647079,0.4676020318268989165777377053,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,44.215.141.48,37902,443,2023-10-16 13:28:07,5.086113,7454,1465.559259104152817682186770,0,0E+6,3389353.1875,1841.0196054089158,931.75,207.0,66,1.1810031754208663,0.4702557199588893,1.9758729330924774,2.7066229258716875,1.645181730348257757481514378,0.74766175,0.078579,0.0,1.220076914892009376778542478,0.45445541742171697,2.200435866015959432833783964,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
142.251.32.1,172.17.0.2,443,36320,2023-10-16 13:28:07,0.110400,2220,20108.69565217391304347826087,0,0E+6,31248.244897959183,176.77173104871486,158.57142857142858,76.0,66,1.4013229617920102,0.5236777850295401,1.1147766822891927,0.001112534715596938775510204082,0.03335468056505621484333949762,0.07468021428571428571428571429,0.077456,0.0,-0.2496608272597650707811669927,2.238972552594386,0.4466334340906771135658928275,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,142.251.32.1,36320,443,2023-10-16 13:28:07,0.110266,10468,94934.06852520269167286380208,0,0E+6,1241869.5621301772,1114.3920145667669,805.2307692307693,542.0,66,0.7086306231288907,0.6633489468408961,1.3839411720832984,0.00077835925222485207100591716,0.02789909052684069253593579304,0.06743507692307692307692307692,0.076361,0.0,-0.9598079623781040588938571015,2.417106638590964,0.4137177830858729113439767817,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
35.201.67.47,172.17.0.2,443,34018,2023-10-16 13:28:07,0.531141,2695,5073.982238238057314347790888,0,0E+6,25064.12109375,158.31652185969094,168.4375,101.0,66,1.2778988422907673,0.647042385701133,0.9399125602059574,0.03527230942721484375,0.1878092367995111249767875128,0.1831883125,0.1017005,0.0,1.301658223343764464912366375,0.9753956494459108,1.025224995178178329345042211,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
35.190.91.160,172.17.0.2,443,49402,2023-10-16 13:28:07,0.405506,951,2345.218073222097823460072107,0,0E+6,33374.97959183673,182.68820320928424,135.85714285714286,66.0,54,1.1471535922401481,0.44807021700995564,1.344708120362765,0.02729250188367346938775510204,0.1652044245281386808044094384,0.1496375714285714285714285714,0.092023,0.0,1.046241435599531608874091629,0.9057721780513462,1.104030377872030578293329759,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
35.190.91.160,172.17.0.2,443,49408,2023-10-16 13:28:07,0.147234,2100,14263.00990260401809364684787,0,0E+6,26287.479289940828,162.13413980386989,161.53846153846155,97.0,66,1.1941678960988533,0.5892556722108763,1.0036875321191945,0.001908804402236686390532544378,0.04368986612747498898580590246,0.08333138461538461538461538462,0.091932,0.0,-0.5905682127421374428450478331,1.9073389781567789,0.5242906538649902491401122598,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,35.201.67.47,34018,443,2023-10-16 13:28:07,0.542071,6714,12385.83137633262063456632065,0,0E+6,1010875.609375,1005.4230996824173,419.625,97.0,66,0.9626544290714252,0.3517176003930081,2.3960038121713847,0.045483599392609375,0.2132688429954300075608773176,0.239675875,0.121117,0.510294,1.667738334415878795660346981,-1.2689060492807145,0.8898219021644544222937636823,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,35.190.91.160,49402,443,2023-10-16 13:28:07,0.381766,4954,12976.53536459506608760340104,0,0E+6,2690063.36,1640.1412622088378,990.8,274.0,274,1.311106579383277,0.43703552646109234,1.6553706723948707,0.0299339729648,0.1730143721336467469365450953,0.171822,0.072776,0.0,1.717418017564879921202404698,0.9931082480666652,1.006939577781929828174186631,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,35.190.91.160,49408,443,2023-10-16 13:28:07,0.143560,6638,46238.50654778489830036221789,0,0E+6,1009825.984375,1004.9009823733878,414.875,113.0,66,0.9012081945238858,0.3471735087530939,2.4221777219003022,0.0015997420900625,0.03999677599585371580927933201,0.09261425,0.109435,0.120394,-1.261657939760724523639782891,-0.694549730780296,0.4318641677263889283698710729,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
35.190.59.101,172.17.0.2,443,58446,2023-10-16 13:28:07,0.124248,2528,20346.40396626102633442791836,0,0E+6,38229.94082840237,195.52478315651538,194.46153846153845,97.0,66,1.4953839133045592,0.657008980588954,1.0054676349029668,0.001184507676639053254437869822,0.03441667730387483605837300667,0.05813276923076923076923076923,0.053547,0.0,0.3997279449971427675523469838,1.6890872037849016,0.5920357443708075000183255396,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,35.190.59.101,58446,443,2023-10-16 13:28:07,0.249515,6468,25922.28924112778790854257259,0,0E+6,1289231.6666666667,1135.4433788906722,539.0,159.5,66,1.0026920066347247,0.41657735541346047,2.1065739868101523,0.003640466362020833333333333333,0.06033627732981902599453346637,0.06972775,0.0553625,0.084137,0.7142593462374829344618186601,-0.23881569492983531,0.8653122656305276736239655857,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
104.16.249.249,172.17.0.2,443,46860,2023-10-16 13:28:08,0.197439,1427,7227.548761896079295377306409,0,0E+6,27626.46913580247,166.2121209051929,158.55555555555554,66.0,66,1.6705560650720965,0.5568520216906989,1.0482894801308593,0.004401124969333333333333333334,0.06634097504056850484702350055,0.08069633333333333333333333333,0.056961,0.0,1.073333636662054773216734757,1.216387508383564,0.8221064365655007643514182869,-1,-1,-1,nan,-1,nan,-0.0,1.0,True
172.17.0.2,104.16.249.249,46860,443,2023-10-16 13:28:08,0.173946,4302,24731.81332137559932392811562,0,0E+6,1148970.3333333333,1071.9003374070433,717.0,70.0,66,1.8108026765765677,0.6073325824066695,1.4949795500795582,0.003068555497805555555555555553,0.05539454393535121032295246935,0.05892416666666666666666666667,0.0442215,0.0,0.7962517039850839631593032384,1.0637178768983953,0.9400988943758425714907998022,-1,-1,-1,nan,-1,nan,-0.0,1.0,True
8.8.4.4,172.17.0.2,443,59606,2023-10-16 13:28:08,1.834091,1467,799.8512614695781179886930365,0,0E+6,24943.21,157.93419515735027,146.7,66.0,66,1.5329169199792045,0.5109723066597348,1.076579380759034,0.50709345533025,0.7121049468514103785448924317,0.3996815,0.0562995,0.0,1.446621041680465776868551648,0.5612676920265779,1.781681030649180356220871949,-1,-1,-1,nan,-1,nan,-0.0,1.0,True
172.17.0.2,8.8.4.4,59606,443,2023-10-16 13:28:08,1.815238,6834,3764.795580524427099917476386,0,0E+6,2004511.6875,1415.8077862125213,854.25,83.5,66,1.6331666081492486,0.5567493043025821,1.657369372212492,0.344488188259984375,0.5869311614320578694009108825,0.263295625,0.049094,0.0,1.094855610378742555258753215,0.4485971137698379,2.229171720692502465245713378,-1,-1,-1,nan,-1,nan,-0.0,1.0,True
162.159.130.67,172.17.0.2,443,35248,2023-10-16 13:28:08,0.150253,2208,14695.21407226478007094700272,0,0E+6,31901.0,178.60851043553328,184.0,85.5,66,1.654456438158681,0.6606628077926374,0.9706984262800722,0.001565949252743055555555555555,0.03957207667968735192943452325,0.06422641666666666666666666667,0.0635225,0.0,0.05336464944949369674290207722,1.6230236584888296,0.6161339637717193511408393470,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,162.159.130.67,35248,443,2023-10-16 13:28:08,0.128333,12119,94434.01151691303094293751412,0,0E+6,874890.9955555554,935.3560795523572,807.9333333333333,496.0,66,1.0004746004835454,0.793209505505548,1.1577144313297598,0.001764711730248888888888888887,0.04200847212466657765304024035,0.07574513333333333333333333333,0.072161,0.0,0.2559578926862801745209231131,1.8030918408207766,0.5546029200291844182689876712,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
54.144.144.142,172.17.0.2,443,32904,2023-10-16 13:28:08,0.189549,2107,11115.85922373634258160159115,0,0E+6,99285.65432098765,315.09626199145504,234.11111111111111,66.0,66,1.6005690773539236,0.5335230257846412,1.345926130955432,0.002343982498691358024691358026,0.04841469300420439539577046461,0.08071844444444444444444444444,0.088143,0.0,-0.4600600620297724961323376944,1.6672303269058164,0.5997971509166837244439990055,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
146.75.81.140,172.17.0.2,443,43672,2023-10-16 13:28:08,2.357849,25242,10705.52015841557283778562580,0,0E+6,123279.07681755828,351.1112029223196,155.8148148148148,66.0,66,0.7674048626242689,0.2558016208747563,2.253387801022731,0.2461184850246367931717725957,0.4961033007596671828172462943,0.9691158271604938271604938272,0.9780825,0.804168,-0.05422261548618478644900312127,0.33248685688628654,0.5119133202201930965684993334,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,54.144.144.142,32904,443,2023-10-16 13:28:08,0.090308,903,9999.114142711609159764361961,0,0E+6,9336.285714285714,96.62445712285123,129.0,74.0,66,1.7076421944623612,0.6520088378856288,0.7490267994019475,0.0008244853765306122448979591837,0.02871385339049101303845791646,0.04967557142857142857142857143,0.042174,0.0,0.7837580689593905558152623386,1.7300210721638003,0.5780276414490511037883104809,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,146.75.81.140,43672,443,2023-10-16 13:28:08,2.333229,123382,52880.36450772727409097006766,0,0E+6,1702737.2883909475,1304.889761010848,697.0734463276837,208.0,66,1.1244017562421915,0.4836220385688484,1.87195448038547,0.2097103683933000095757923969,0.4579414464681047076012752727,0.8799906101694915254237288136,0.944575,1.094828,-0.4230959459683241242462824242,-0.469137247758315,0.5203935600857177433764459098,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
146.75.81.140,172.17.0.2,443,43676,2023-10-16 13:28:08,1.308512,27395,20935.99447311144261573451371,0,0E+6,82709.02538426525,287.591768630928,162.10059171597632,144.0,66,0.18881547064587745,0.3341562666186877,1.774156192685776,0.2540379381998584783445957779,0.5040217636172653193187407103,0.6922081065088757396449704142,0.999522,0.0,-1.829170379185172888792444838,1.3733694782166428,0.7281361759244328817971609082,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.17.0.2,146.75.81.140,43676,443,2023-10-16 13:28:08,1.283087,387291,301843.1330065693129148685943,0,0E+6,26487565.86520326,5146.607218858193,2826.941605839416,772.0,66,1.19784249222072,0.5364585810478749,1.8205566072632013,0.2476493455201209441099685650,0.4976437938125230393959468871,0.6942298978102189781021897810,0.997344,1.13978,-1.827295583458876386199866229,-0.8953193182142503,0.7168285252222938537834826034,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
146.75.81.140,172.17.0.2,443,43680,2023-10-16 13:28:09,0.077190,1159,15014.89830288897525586215831,0,0E+6,26251.950617283946,162.02453708399833,128.77777777777777,66.0,66,1.1623753829069465,0.3874584609689822,1.2581715563036973,0.0005881434154320987654320987654,0.02425166830203849636661786476,0.04677811111111111111111111111,0.053220,0.0,-0.7968798857867534793414402197,1.9288615747387217,0.5184405211325013534334928322,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
146.75.81.140,172.17.0.2,443,43690,2023-10-16 13:28:09,0.778472,5578,7165.318726942009474971482597,0,0E+6,13274.456597222224,115.21482802670073,116.20833333333333,66.0,66,1.307340405569091,0.43578013518969694,0.9914506535105119,0.03991924701965234375,0.1997980155548406435423091172,0.2897611875,0.365028,0.0,-1.130143544584016154654079828,1.4502705980103503,0.6895264934501990317192122813,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
